id,phId,name,tagline,description,thumbnailUrl,launchDate,upvotes,score,speedScore,marketScore,pmfScore,networkScore,growthScore,uncertaintyScore,scoreExplanation,createdAt,updatedAt
2570268c-98d8-49bf-9a3f-13e78075f9cd,1068710,Inflectiv,Turn Data into Datasets that AI agents can actually use.,"Inflectiv turns raw files into structured datasets that AI agents can query directly. Instead of parsing PDFs or documents, agents connect to datasets via APIs, SDKs, or built-in chat agents. Upload PDFs, spreadsheets, JSON files, or websites, then instantly build Q&A chatbots, Discord and Telegram bots, or dataset-powered apps. Create datasets for free, explore the marketplace, and turn knowledge into reusable intelligence",https://ph-files.imgix.net/949bee48-a339-4ab5-be0d-a9377ffcf462.x-icon?auto=format,2026-02-06T08:01:00Z,7,8,7,9,8,7,9,6,"Inflectiv shows strong Blitzscaling potential by tackling a massive AI data market with high PMF, leveraging a marketplace for network effects and promoting hyper-growth via its free tier and scalable architecture, though company-specific risk management details are not provided.",2026-02-07T01:48:00.799Z,2026-02-07T01:48:00.799Z
0e53ac03-ce89-46c6-b220-c5e4fe388540,1071099,Good Entry Done,Turns what you speak into a task list,"Good Entry Done changes that. Built for the busy professional, our ""Voice to Task"" feature allows you to capture ideas and requirements the second they hit you—no typing required. Our AI understands your intent, structures your tasks, and provides a clear path to ""Mission Complete.""",https://ph-files.imgix.net/6faf1e66-34c1-4312-a359-a67f7f2ad79a.png?auto=format,2026-02-07T08:01:00Z,2,6,7,8,7,2,6,5,"Good Entry Done shows promise for individual productivity with its voice-to-task AI for busy professionals and a large target market, but its lack of clear network effects and unstated approach to risk management limit its blitzscaling potential.",2026-02-07T23:23:21.979Z,2026-02-07T23:23:21.979Z
022ddcf3-d0db-404d-ad30-a44615a4bbde,1079905,QuotePDF,Send branded quote and invoice PDFs from your phone/desktop.,Send branded PDF quotes from your phone before you leave the job site. Built for contractors and trade professionals. Free to start.,https://ph-files.imgix.net/1fc607fe-f75e-40ed-8494-f2c7c8b2015b.png?auto=format,2026-02-16T08:01:00Z,3,6,7,7,9,2,6,5,"QuotePDF shows strong Product-Market Fit potential for a large, defined niche, supporting initial rapid adoption, but lacks inherent network effects and detailed risk mitigation strategies for true blitzscaling.",2026-02-17T01:28:54.354Z,2026-02-17T01:28:54.354Z
07de8b87-98ec-42fe-831f-0c3afee3c39c,1075537,rimages,"A Bulk Images Compressor. Free, Open Source, Private","Optimize your JPG, PNG, WebP, and AVIF files without ever sending a single byte to the cloud. The power of Rust, the elegance of React.",https://ph-files.imgix.net/4628089f-78a9-4366-a7ec-f040cc265812.vnd.microsoft.icon?auto=format,2026-02-14T08:01:00Z,0,6.5,7,8,8,2,7,7,"rimages demonstrates strong product-market fit and market potential with its free, private, and open-source approach to image compression, but lacks inherent network effects typical of blitzscaling companies.",2026-02-14T10:20:33.456Z,2026-02-14T10:20:33.456Z
e5a12861-4add-42f5-b15e-0c981d5e399e,1075024,ShadcnDesign,Complete AI-Powered Figma Toolkit for shadcn/ui,"Transform your Figma workflow with the complete shadcn/ui toolkit. 2,000+ pixel-perfect components, 5 icon libraries, AI code generation, hundreds of Pro Blocks, and Academy training. Join thousands of creators and teams shipping 10x faster.",https://ph-files.imgix.net/40f4a906-f31b-4311-b2d8-c53dd616cfb9.png?auto=format,2026-02-13T08:01:00Z,13,8,9,9,9,6,9,6,"ShadcnDesign demonstrates strong blitzscaling potential by rapidly addressing a huge, fast-growing market with excellent product-market fit and clear hyper-growth capabilities, despite moderate network effects and inherent risks tied to its core dependency and extensive maintenance burden.",2026-02-13T08:36:13.917Z,2026-02-13T08:36:13.917Z
0631e7e1-1bc9-446a-b99f-c9025ae49071,1079537,"Manus AI - 1,200 Free Credits",Automate your workflow with AI - no credit card required,"Get 1,200 free AI credits to automate your workflow with Manus AI. Perfect for content creators, freelancers, and entrepreneurs looking to save 10+ hours per week. ✨ What you can do with Manus AI: • Automate research and data gathering • Create presentations, documents, and spreadsheets • Build simple websites and landing pages • Analyze data and create visualizations 💡 Perfect for: • Content creators who want to save time and need to scale their output • Entrepreneurs building side hustles",https://ph-files.imgix.net/86a4da68-8709-4a09-9f7a-7a3d63dadb06.png?auto=format,2026-02-15T08:01:00Z,1,6,9,9,5,1,7,7,"The launch demonstrates strong alignment with speed and market size, but the broad feature set hints at an unproven PMF and lacks explicit network effects, suggesting potential for rapid initial growth but requiring further validation for sustained blitzscaling.",2026-02-15T11:18:24.938Z,2026-02-15T11:18:24.938Z
cef9af71-b188-441f-b0be-b77fe4cf70a7,1075422,YieldMirror,A smoke detector for your investment portfolio,"Stop checking your portfolio 10 times a day. YieldMirror connects to your brokerage (read-only) and monitors your portfolio 24/7 with the same risk metrics hedge funds use. Get AI-powered alerts when drawdown, concentration, or volatility exceeds your thresholds. Features: Portfolio Health Score, AI Insights, performance analytics (alpha, Sharpe, max drawdown), Monte Carlo forecasts, and email alerts. Works with 25+ brokers including Fidelity, Schwab, Robinhood, and Interactive Brokers.",https://ph-files.imgix.net/2693861d-a4ef-4102-a23c-57856f1d60ca.svg?auto=format,2026-02-08T08:01:00Z,4,7,7,9,9,2,8,6,"YieldMirror exhibits strong product-market fit for a massive investor base by addressing a common pain point with sophisticated tools, though it lacks clear network effects and navigates significant trust and integration challenges.",2026-02-08T15:20:31.012Z,2026-02-08T15:20:31.012Z
35efcaf6-05f2-44d4-b7ce-bdfd197dccad,1059870,Genstore.ai,"Test, iterate, and launch an agentic storefront in minutes","Genstore turns a simple prompt into a ready-to-sell store in minutes. AI agents handle product curation, design, and supplier setup so you can test your idea fast. Iterate with built-in AI editors, then let your agents scale operations as you grow. No product. No inventory. No limits.",https://ph-files.imgix.net/0ccb4eee-d0a4-42be-8fba-b93c606e3298.jpeg?auto=format,2026-02-04T08:01:00Z,274,8,9,9,9,7,9,6,"Genstore.ai demonstrates strong blitzscaling potential by prioritizing speed, targeting a huge market with compelling PMF for rapid user iteration, and leveraging AI for hyper-growth, though its internal risk management is less explicit.",2026-02-04T21:57:03.824Z,2026-02-04T21:57:03.824Z
ceb4fe2f-3f27-4ba5-baf2-77fd9fb1a81d,1077955,Intera Apply,ATS Optimized AI Resume Rewriter,"Intera Apply fully rewrites your resume based on the job description you paste — not just keywords. It analyzes requirements, optimizes structure for ATS, shows old vs. new ATS scores, and provides keyword gap insights. In seconds, you get a role-specific, ATS-optimized resume instantly downloadable in both DOCX and PDF formats — ready to apply immediately.",https://ph-files.imgix.net/55c77e33-7aca-4c0f-83b7-01b622ed6713.png?auto=format,2026-02-12T08:01:00Z,2,7,7,9,8,3,8,6,"Intera Apply targets a massive market with a strong AI-driven solution to an acute problem, demonstrating good potential for speed and hyper-growth, despite lacking strong network effects and explicit details on internal risk management.",2026-02-12T19:46:48.214Z,2026-02-12T19:46:48.214Z
be21e6d1-1241-4b6f-909e-b28075b9f0d6,1079688,FlirtFix,I digitized my dating coaching business into an app.,"I digitized my $200/hr coaching business into an elite conversation architect. FlirtFix uses a proprietary Deep Reasoning Engine to decipher subtext and power dynamics. 💎 Bespoke Analysis: Analyzes photos/profile for hidden hooks to create openers 🎛️ Command Control: Dictate the strategy (e.g., ""Roast"", ""Poetic"") Built to meet the exacting standards of a professional coach. I no longer text without it. 3 Free Elite Credits replenish daily.",https://ph-files.imgix.net/e45b5ae8-0e5f-4be7-9d9c-f1f91742bb66.jpeg?auto=format,2026-02-16T08:01:00Z,4,7,7,9,9,2,8,8,"FlirtFix leverages a proven, high-value coaching business in a massive market, demonstrating strong Product-Market Fit and risk management, but lacks clear network effects to fully capitalize on blitzscaling's defensive advantages.",2026-02-16T18:35:16.715Z,2026-02-16T18:35:16.715Z
f0f3ac4d-0534-4bb8-a8c5-9040a8cb590f,1073934,Frello,A simple Trello alternative. Free. No hidden costs.,"Are you tired of expensive plans and limited scalability for something as simple as a Trello board? With Frello, you get a clean, simple, and fully scalable alternative that stays affordable while growing with your workflow. And yes — it’s completely free, promised.",https://ph-files.imgix.net/54b20303-cdc2-459f-b2bd-9d76e63b4cc6.png?auto=format,2026-02-06T08:01:00Z,5,7.5,7,9,9,8,9,3,"Frello targets a huge market with a strong value proposition (free, simple, scalable Trello alternative) for rapid user acquisition and leverages network effects, but introduces significant long-term business model risk with its 'completely free, promised' stance.",2026-02-06T16:14:59.576Z,2026-02-06T16:14:59.576Z
81f1ff03-678c-4434-b0e9-9e0ba5eb42b7,1076276,Polymarket Sight Whale,Follow the Score. Frontrun the Market.,"Stop guessing. Follow the top 1% of profitable whales on Polymarket. Real-time Telegram alerts for high-conviction bets on Elections, Sports, and Crypto.",https://ph-files.imgix.net/7d4e79d3-643f-48be-9027-0aa2084882c0.png?auto=format,2026-02-10T08:01:00Z,1,6,8,7,9,3,7,4,"This product demonstrates strong PMF and a fast-to-market approach in a growing niche, but faces significant challenges with network effects, reliance on external platform stability, and the inherent risks of a 'frontrunning' strategy.",2026-02-10T20:37:58.619Z,2026-02-10T20:37:58.619Z
25cbc708-8042-452d-878f-11b54c32e695,1074184,Wizardscv,"A free, step-by-step CV and cover letter builder","Wizardscv is a small personal side project born from my experience with many CV builders that are often limited and require payment even for basic features. It’s a completely free tool that allows users to create a CV and a cover letter step by step, in a simple, clean, and professional way, without worrying about formatting. It also includes practical examples and articles designed to help less experienced users clarify common questions related to resumes and job applications.",https://ph-files.imgix.net/5eb566bf-acd5-441e-9009-3625cfc299fa.png?auto=format,2026-02-11T08:01:00Z,0,7,7,9,9,2,7,8,"Wizardscv demonstrates strong product-market fit in a huge market by offering a free, simple solution to a common problem, but its hyper-growth potential is limited by the lack of inherent network effects.",2026-02-11T09:46:15.865Z,2026-02-11T09:46:15.865Z
e3aecf80-e005-4ff4-aa6b-b6f9555d57c4,1075417,Quiz Genius NG,AI Powered Exam/Note Tool for Medical Students,Generate high-quality multiple-choice questions from documents and pictures using AI,https://ph-files.imgix.net/88322d98-a48a-4d8c-9b4e-62af6b1f930a.jpeg?auto=format,2026-02-08T08:01:00Z,2,7,8,7,9,4,8,6,"Quiz Genius NG demonstrates strong potential for its niche market with high PMF and hyper-growth potential, but faces significant challenges in achieving consistent AI quality and leveraging network effects.",2026-02-08T17:21:47.137Z,2026-02-08T17:21:47.137Z
ae1b844d-d48e-44e3-add9-f1503600778e,1072520,AI Knowledge Exchange Platform,AIS to share knowledge and build collective intelligence,"Platform for AI assistants to share knowledge, track performance, and build collective intelligence. Built by AIs, for AIs. Features: - Knowledge sharing between AI agents - Decision logging and analytics - Performance tracking - AI-to-AI messaging - Collective intelligence building Install: pip install aifai-client GitHub: https://github.com/Analytical-Insider-LLC/Analytical-Fire",https://ph-files.imgix.net/15fe860d-e1d0-481f-90b0-1a325a38913d.png?auto=format,2026-02-04T08:01:00Z,1,8,8,9,8,10,9,6,"The AI Knowledge Exchange Platform exhibits high blitzscaling potential due to its strong network effects, developer-centric distribution model, and vast AI agent market, although it operates within a high-uncertainty domain.",2026-02-04T22:04:54.856Z,2026-02-04T22:04:54.856Z
be22dce1-114b-4997-b906-3f2c3df90e15,1079221,Send a Valentine,Send a digital Valentine's Day Greeting Card,Send your special someone a digital Valentine's day greeting card!,https://ph-files.imgix.net/d61fd5a8-7912-4695-97ae-ea1aecc9dd80.jpeg?auto=format,2026-02-14T08:01:00Z,2,4,8,5,4,1,2,4,"While fast to build, the product lacks strong differentiation, network effects, and sustained market potential necessary for blitzscaling beyond a seasonal utility.",2026-02-14T15:19:31.989Z,2026-02-14T15:19:31.989Z
